sentence,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,subjectivity
Encontrei até jogador de vôlei (Nalbert).,0.1763333333333333,1.5870000000000002,0.2085555555555555,1.877,0.2794444444444444,2.515,0.2564444444444445,2.3080000000000003,0.1048888888888888,0.944,0.0
E vi um peixe tambaqui de 40 Kg!!!,0.1270909090909091,1.398,0.1051818181818181,1.157,0.1708181818181818,1.879,0.1288181818181818,1.4169999999999998,0.0077272727272727,0.085,0.0
Pratos usando produtos regionais mas com inovações.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente agradável com decoração lembrando a Amazônia como parede imitando escamas de pirarucu e casa de pau-a-pique.,0.2018333333333333,3.633,0.1926111111111111,3.467,0.1630555555555555,2.935,0.2033888888888889,3.661,0.0526111111111111,0.947,1.0
"Melhor rodízio de pizza de manaus (de terça a quinta-feira), a pizza com massa fininha, bem recheada e com vários sabores, muito bom!!",0.1388666666666666,4.166,0.1374666666666666,4.124,0.1576,4.728,0.1597666666666667,4.793000000000001,0.0536,1.608,1.0
"O rodízio tem um preço acima dos concorrentes, mas vale o cobrado pela qualidade oferecida.",0.196235294117647,3.3360000000000003,0.1037647058823529,1.764,0.2018235294117647,3.431,0.167235294117647,2.843,0.0,0.0,1.0
"O serviço é bom, sempre tem um garçom por perto e o bacana é que possui um estacionamento gratuito bem em frente.",0.1582083333333333,3.797,0.076125,1.827,0.1805416666666666,4.333,0.148625,3.567,0.0452499999999999,1.086,1.0
O gergelim na borda é a marca registrada da pizzaria e vai muito bem com os sabores salgados.,0.1749473684210526,3.324,0.1142105263157894,2.17,0.1364210526315789,2.592,0.166,3.1540000000000004,0.0824736842105263,1.5670000000000002,0.0
"Para beber uma dica é o mate que fazem, que acompanha bem a pizza.",0.053,0.848,0.0693125,1.109,0.0643125,1.029,0.0621875,0.995,0.0,0.0,0.0
"Já na sobremesa, as pizzas de cupuaçu e de mm's já fazem valer o rodízio, por serem sensacionais.",0.0828636363636363,1.823,0.0907727272727272,1.997,0.1237727272727272,2.723,0.0991818181818181,2.182,0.0,0.0,1.0
"Manaus tem peixarias muito boas e a Choupana, sem dúvida está entre as melhores!",0.1950624999999999,3.121,0.040625,0.65,0.1956875,3.131,0.1674375,2.6790000000000003,0.0710625,1.137,0.0
"A comida é ótima, saborosa e bem preparada.",0.0973,0.973,0.1133,1.133,0.0949,0.949,0.098,0.98,0.0057,0.057,1.0
O ambiente é agradabilíssimo!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Recomendo!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coco bambu é maravilhoso em qualquer lugar!,0.053875,0.431,0.09375,0.75,0.00575,0.046,0.051125,0.409,0.0,0.0,1.0
Camarão internacional para duas pessoas serve tranquilo para três!,0.0564,0.5640000000000001,0.0909,0.909,0.0592,0.5920000000000001,0.059,0.59,0.0295,0.295,0.0
De sobremesa a cocada ao forno com sorvete é espetacular!,0.0603636363636363,0.664,0.0987272727272727,1.086,0.1009999999999999,1.111,0.0857272727272727,0.9430000000000002,0.003090909090909,0.034,1.0
"Sem duvidas, o Restaurante Banzeiro é uma das melhores peixarias de Manaus!",0.0811428571428571,1.136,0.0694999999999999,0.973,0.1291428571428571,1.808,0.1072142857142857,1.501,0.0417142857142857,0.584,1.0
A criatividade na elaboração dos pratos é fantástica!,0.0795555555555555,0.716,0.0233333333333333,0.21,0.0674444444444444,0.607,0.078,0.702,0.0777777777777777,0.7,1.0
Uma explosão de sabores regionais inigualável!,0.0918571428571428,0.643,0.1468571428571428,1.028,0.12,0.84,0.1201428571428571,0.841,0.0172857142857142,0.121,1.0
"Atualmente peca, é muito, pela falta de compromisso com o horário de atendimento (fechamento) pela parte da noite!",0.2564347826086957,5.898000000000001,0.1639565217391304,3.771,0.2139130434782608,4.92,0.2332173913043478,5.364,0.0679565217391304,1.563,0.0
"Visito o restaurante com certa frequência e muitas foram as vezes q mesmo chegando antes das 23:00 ( horário de fechamento, em tese)encontrei com a plaquinha minúscula, pouco visível de dentro do carro, avisando que já estava fechado.",0.0998333333333333,4.193,0.0713095238095238,2.995,0.1018809523809523,4.279,0.0930238095238095,3.907000000000001,0.0095238095238095,0.4,0.0
"Saudades do tempo em q o maître Adonias  nos  atendia e aos demais clientes, com rigor no cumprimento do horário!.",0.03292,0.823,0.00468,0.1169999999999999,0.0380799999999999,0.952,0.02252,0.563,0.0034799999999999,0.087,0.0
"Lamentável um restaurante da categoria do Banzeiro, não respeitar os clientes com o Básico., qual seja, cumprimento do horário!",0.1024166666666666,2.458,0.0061666666666666,0.148,0.1125,2.7,0.0736666666666666,1.7679999999999998,0.0,0.0,0.0
Saudades do que já tivemos!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Entre um vôo e outro , já que no aeroporto de Manaus ainda não tem NEHUM restaurante , arriscamos esse .",0.1753333333333333,3.682,0.1215238095238095,2.552,0.1242857142857142,2.61,0.1533809523809524,3.221,0.0389523809523809,0.818,0.0
"O local é bastante simples e até que o preço cobrado não é tão ""simples"" assim , mas a comida era boa .",0.0626,1.5650000000000002,0.10908,2.7270000000000003,0.08588,2.147,0.07612,1.903,0.02684,0.671,1.0
Apenas fiquei surpresa pois era num sábado as 21:00 e não havia nenhuma mesa ocupada além da nossa.,0.0717368421052631,1.363,0.1384736842105263,2.631,0.0907368421052631,1.724,0.1003157894736842,1.906,0.0,0.0,0.0
Uma pena!,0.2626666666666666,0.788,0.2976666666666667,0.893,0.0,0.0,0.1866666666666666,0.56,0.0,0.0,0.0
"O nome engana - o lugar tem uma variedade enorme de todo tipo de bebidas, comidas tipicas deliciosas padrão gourmet, um ambiente aconchegante.",0.2401923076923076,6.244999999999999,0.2116153846153846,5.502000000000001,0.2594230769230769,6.745,0.2356153846153846,6.126,0.0043846153846153,0.114,1.0
Quem entra não tem pressa de sair.,0.1828749999999999,1.463,0.21225,1.698,0.1927499999999999,1.5419999999999998,0.195875,1.567,0.0,0.0,0.0
"Excelente atendimento, garçom Ebrahim muito educado e atencioso.",0.2242,2.242,0.0953,0.953,0.1986,1.986,0.1911,1.911,0.0553,0.553,1.0
"Recomendo o restaurante, o melhor de Manaus!",0.1054444444444444,0.949,0.1331111111111111,1.198,0.1169999999999999,1.053,0.114,1.026,0.0137777777777777,0.124,0.0
Ótima variedade de sucos.,0.2888,1.444,0.3117999999999999,1.559,0.2708,1.354,0.2906,1.453,0.0,0.0,1.0
"Salgados e sanduíches saborosos, porém o valor exorbitante cobrado me deixa insatisfeito.",0.1890714285714285,2.647,0.1286428571428571,1.8010000000000002,0.1333571428571428,1.867,0.1676428571428571,2.347,0.052,0.728,1.0
Restaurante muito bom e concorrido de Manaus.,0.160625,1.285,0.121625,0.973,0.188625,1.509,0.18,1.44,0.069125,0.553,1.0
Comida regional com pratos generosos.,0.0371666666666666,0.223,0.1795,1.077,0.1625,0.975,0.12,0.72,0.0095,0.057,1.0
"Muito bom com muitas opções, além do tradiconal peixe, tem também outros pratos para quem não come peixe.",0.1039047619047619,2.182,0.0602857142857142,1.266,0.0709523809523809,1.49,0.080047619047619,1.681,0.0381904761904761,0.8019999999999999,0.0
Preço justo,0.5275,1.055,0.082,0.164,0.3575,0.715,0.3224999999999999,0.6449999999999999,0.0,0.0,1.0
Comida saborosa.,0.0743333333333333,0.223,0.051,0.153,0.0096666666666666,0.029,0.0323333333333333,0.097,0.019,0.057,1.0
Impecável.,0.359,0.718,0.0,0.0,0.0,0.0,0.237,0.474,0.3515,0.703,0.0
Peixe estava bem preparado no ponto e com acompanhamentos deliciosos.,0.1727272727272727,1.9,0.1679090909090909,1.847,0.1728181818181818,1.901,0.1646363636363636,1.811,0.0103636363636363,0.114,1.0
"O único problema foi no atendimento, pois o garçom deveria ser novo e não sabia explicar as bebidas por exemplo.",0.0917272727272727,2.018,0.118090909090909,2.598,0.0865454545454545,1.904,0.0919090909090909,2.022,0.0164545454545454,0.362,0.0
Mas valeu a pena.,0.1576,0.788,0.1786,0.893,0.0,0.0,0.112,0.56,0.0,0.0,0.0
Boas pixzzas e boas massas.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lugar aconchegante e tranquilo.,0.066,0.33,0.1492,0.746,0.1098,0.549,0.0917999999999999,0.4589999999999999,0.0498,0.249,1.0
"Atendimento razoavel, principalmente quando está cheio.",0.096,0.768,0.119125,0.953,0.07675,0.614,0.09725,0.778,0.0,0.0,1.0
Preço justo pela qualidade dos pratos.,0.2811428571428571,1.968,0.1591428571428571,1.114,0.2288571428571428,1.602,0.2231428571428571,1.5619999999999998,0.0,0.0,1.0
Vim comer nessa pizzaria no domingo.,0.1451428571428571,1.016,0.1542857142857143,1.08,0.1478571428571428,1.035,0.1491428571428571,1.044,0.0,0.0,0.0
Foi bastante tranquilo e a pizza veio rápido.,0.1136666666666666,1.023,0.0825555555555555,0.743,0.1572222222222222,1.415,0.1085555555555555,0.977,0.0276666666666666,0.249,0.0
Achei bem saborosa e com recheio de qualidade.,0.2422222222222222,2.18,0.3225555555555555,2.903,0.2941111111111111,2.647,0.2863333333333333,2.577,0.0,0.0,1.0
"Não gostei muito da borda com gergelim, algo fora do padrão de pizza.",0.2182,3.273,0.0848,1.272,0.1574,2.361,0.2046,3.0690000000000004,0.1686,2.529,1.0
Mas de maneira geral valeu a pena.,0.18325,1.4660000000000002,0.246625,1.973,0.1139999999999999,0.912,0.179375,1.435,0.005875,0.047,0.0
Quando se está com muita fome e sem opção o Habibs pode ser a saída....o ambiente não é agradável e comida é razoável.,0.0931153846153846,2.421,0.0338461538461538,0.88,0.0923461538461538,2.401,0.0905384615384615,2.354,0.0653846153846153,1.7,1.0
"Uma boa opção para quem quer comer rápido, mas fugindo do barulho da praça de alimentação.",0.1181666666666666,2.127,0.0633333333333333,1.14,0.1387222222222222,2.497,0.1197222222222222,2.155,0.0415,0.747,0.0
Buffet com opções variadas e saborosas.,0.0,0.0,0.0058571428571428,0.041,0.0182857142857142,0.128,0.008,0.056,0.0,0.0,1.0
"De sobremesa, peça o petit gateau !",0.064625,0.517,0.128,1.024,0.1164999999999999,0.932,0.103125,0.8250000000000001,0.0,0.0,0.0
"Serve lanches e cerveja gelada, tem mesinhas fora do estabelecimento, funciona em uma casa antiga o que faz parte do seu charme.",0.11488,2.872,0.0993999999999999,2.485,0.13548,3.387,0.1412399999999999,3.531,0.07612,1.903,1.0
Recomendo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Recentemente inaugurado e em plena Savassi, o restaurante é um local agradável, com sua cozinha espanhola com influência mediterrânea, conta também com um espaço cultural com exposições de artes, apresentações artísticas e dança flamenca.",0.1154358974358974,4.502,0.0536923076923076,2.094,0.1343076923076923,5.238,0.1067692307692307,4.164000000000001,0.0338974358974359,1.322,1.0
Seu carro chefe são as paellas valencianas e marinera.,0.0318,0.318,0.0206,0.206,0.0239,0.239,0.0254,0.254,0.0,0.0,0.0
Imperdíveis!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"O bar fica próximo ao Teatro Amazonas, e geralmente tem música ao vivo acompanhada de cerveja gelada.",0.1577368421052631,2.997,0.2097368421052631,3.985,0.2097368421052631,3.985,0.2077368421052631,3.947,0.0522631578947368,0.993,1.0
Para comer uma boa pedida é o sanduíche de pernil e bolinhos de bacalhau.,0.1956,2.934,0.1396,2.094,0.2030666666666666,3.046,0.1994666666666666,2.992,0.06,0.9,0.0
O ambiente é agradável em razão da diversidade de seus frequentadores.,0.1334999999999999,1.602,0.1571666666666666,1.886,0.1378333333333333,1.654,0.14,1.6800000000000002,0.0085833333333333,0.103,1.0
"Um lugar seguro, agradável, aconchegante, preço acessível, bem localizado, faça uma visita com a sua família ou amigos.",0.1079583333333333,2.591,0.0875416666666666,2.101,0.1042083333333333,2.501,0.0977083333333333,2.345,0.00375,0.09,1.0
"Sabor da comida fantástico, em qualquer especialidade típica da região.",0.0310833333333333,0.373,0.0959166666666666,1.151,0.0830833333333333,0.997,0.0665833333333333,0.799,0.0055833333333333,0.067,1.0
Além do atendimento e ambiente super confortável.,0.096,0.768,0.206625,1.653,0.1962499999999999,1.5699999999999998,0.16625,1.33,0.0,0.0,1.0
"Além de continuar com um bom self service, com destaque para as sobremesas, também tem boas opções a la carte.",0.0875652173913043,2.014,0.0705652173913043,1.623,0.1100869565217391,2.532,0.089391304347826,2.056,0.0,0.0,1.0
"Mas o destaque são os drinks preparados pelo Marcolino, principalmente as caipirinhas de cupuaçu e a tradicional.",0.0371578947368421,0.706,0.0552631578947368,1.05,0.0548947368421052,1.043,0.0491052631578947,0.933,0.0,0.0,0.0
Também tem bons shows folclóricos nas quintas feira.,0.0875555555555555,0.788,0.0722222222222222,0.65,0.078,0.702,0.0792222222222222,0.713,0.0,0.0,1.0
Bom para experimentar releituras de pratos da comida regional.,0.1025,1.025,0.1266999999999999,1.267,0.0898,0.898,0.0985,0.985,0.0121,0.121,0.0
"Adorei TUDO que experimentei, especialmente, o pesto de Jambu.",0.0636666666666666,0.764,0.0955833333333333,1.147,0.0746666666666666,0.896,0.07575,0.909,0.00675,0.081,0.0
"Fora isso, o atendimento é MUITO bom e o ambiente/vista são lindos.",0.2155625,3.449,0.1006249999999999,1.61,0.1894374999999999,3.031,0.199625,3.1940000000000004,0.0935,1.496,1.0
"As empanadas deste lugar são deliciosas, e as cervejas também, tem boa opção de vinho!!",0.087578947368421,1.664,0.1018947368421052,1.936,0.1003157894736842,1.906,0.0923684210526315,1.755,0.0016315789473684,0.031,1.0
"Gostei, pena que o lugar é pequeno, muitas vezes não tem lugares disponíveis!",0.1469375,2.351,0.1020625,1.633,0.10575,1.692,0.1181875,1.891,0.0,0.0,1.0
Muito bom!,0.256,0.768,0.0,0.0,0.1969999999999999,0.591,0.2123333333333333,0.637,0.1843333333333333,0.553,0.0
"A carne de sol é ótima, muito bem servida, as Cervejas do Dedé são muito saborosas, principalmente a Dunkel, o atendimento é top",0.1435555555555555,3.876,0.1135555555555555,3.066,0.1401851851851851,3.7849999999999993,0.146037037037037,3.943,0.0409629629629629,1.106,1.0
"Esta sorveteria é muito simpática, bem em frente ao Teatro Amazonas, na praça.",0.1741875,2.787,0.099,1.584,0.182875,2.926,0.183625,2.938,0.095,1.52,1.0
"Experimentei o sorvete de Creme de Cupuaçu, delicioso!",0.1903,1.903,0.2972,2.972,0.1842999999999999,1.843,0.224,2.24,0.0,0.0,1.0
Tem outros sabores de frutas locais e também os usuais.,0.1442727272727273,1.5870000000000002,0.1700909090909091,1.871,0.1491818181818182,1.641,0.152090909090909,1.673,0.0071818181818181,0.079,0.0
"Além disso, o pessoal que atende é muito gentil!",0.0911818181818182,1.003,0.0262727272727272,0.289,0.0684545454545454,0.753,0.0756363636363636,0.8320000000000001,0.0596363636363636,0.656,1.0
"Muito bom, local simples de boa qualidade, sucos deliciosos e abundantes.",0.2057142857142857,2.8800000000000003,0.2127142857142857,2.978,0.2190714285714285,3.067,0.2121428571428571,2.97,0.0696428571428571,0.975,1.0
Preço razoável.,0.0476666666666666,0.143,0.0546666666666666,0.164,0.0289999999999999,0.087,0.04,0.12,0.045,0.135,1.0
Aconselho conhecer!.,0.071,0.284,0.04125,0.165,0.0245,0.098,0.0345,0.138,0.0335,0.134,0.0
adorei estar neste lugar o qual possue um otimo cardapio regional local alem do otimo atendimento o local e bastante amplo e bem climatizado com amplo estacionamento e otima localizacao.. recomendo a todos..,0.1343428571428571,4.702,0.1108285714285714,3.879,0.0815999999999999,2.856,0.1084571428571428,3.7960000000000007,0.0115428571428571,0.404,1.0
"É uma delicia a carne sol do coqueiro verde, com mais os bolinhos de macaxeira frita.",0.0388333333333333,0.6990000000000001,0.063,1.134,0.0494444444444444,0.89,0.0487777777777777,0.878,0.0023333333333333,0.042,1.0
"Padrão de qualidade, bom atendimento, o preço é razoável.",0.2165,2.598,0.27825,3.339,0.2045,2.454,0.2289999999999999,2.748,0.02075,0.249,1.0
"boa localização, bonito, amplo , limpo, pessoal atencioso , comida super agradável, e farta ; as carnes sao da melhor qualidade",0.1418799999999999,3.547,0.11884,2.971,0.0682,1.705,0.10512,2.628,0.0086,0.215,1.0
"Excelente comida, cozinha aberta a visita, estacionamento amplo, lugar bem aconchegante, amplo, bom atendimento, selv service.",0.1917826086956521,4.411,0.1617826086956521,3.721,0.1019130434782608,2.344,0.1501304347826086,3.453,0.0024782608695652,0.057,1.0
"Ótimo atendimento, carnes saborosíssimas, ambiente agradável com brinquedoteca, boa opção para os pais que tem filhos pequenos.",0.1115238095238095,2.342,0.1061428571428571,2.229,0.0869047619047619,1.825,0.1014761904761904,2.131,0.0,0.0,1.0
Não deixe de pedir o steak de alcatra e a costela com molho barbecue.. são fantásticos!,0.0898888888888889,1.618,0.1315555555555555,2.368,0.1087222222222222,1.957,0.1030555555555555,1.855,0.0128888888888888,0.232,0.0
Vou sempre que posso.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Deliciosamente ,variedades no cardápio ,ambiente confortável e com um preçinho saboroso,indico p todos,vale conferir",0.09115,1.823,0.07115,1.423,0.1038,2.076,0.091,1.82,0.011,0.22,1.0
Fui no almoço.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Primeiro o garçom foi inconveniente ao insistir no que deveríamos pedir, pedimos de entrada um camarão de 76 reais que não estava bem preparado.",0.1531923076923076,3.983,0.1388076923076923,3.609,0.227576923076923,5.917,0.1936538461538461,5.035,0.0613461538461538,1.595,1.0
"Depois de muita dúvida pois o cardápio é muito extenso e repetitivo, pedimos um camarão Iracema(157 reais) que no cardápio dizia servir até  4 pessoas, talvez serviria se a quarta pessoa aceitasse comer só arroz de leite, pois sobrou uma quantidade enorme, camarão mesmo que é bom achei que só come no máximo 3.",0.130983606557377,7.99,0.1004262295081967,6.126,0.156655737704918,9.556,0.1418032786885245,8.649999999999999,0.046655737704918,2.846,1.0
De acompanhamento uma porção de macaxeira que nem comemos pois estava dura.,0.0795384615384615,1.034,0.2269230769230769,2.95,0.1974615384615384,2.567,0.168,2.184,0.0,0.0,0.0
"Resultado, 300 reais a conta pra três pessoas, lugar bonito mas a comida, o atendimento e o preço não valeu a pena.",0.107576923076923,2.797,0.0904615384615384,2.352,0.055576923076923,1.445,0.0926538461538461,2.4090000000000003,0.0361923076923077,0.941,1.0
"Fui diversas vezes desde qdo mudei pra Manaus e trouxe as visitas ( turistas) pra ter a experiência de tomar sopas variadas em sistema de buffet, em ambiente rústico e amplo.Todos sempre gostaram da experiência",0.1515384615384615,5.909999999999999,0.1217692307692307,4.749,0.1366666666666667,5.330000000000001,0.1503589743589744,5.864000000000002,0.0528974358974359,2.063,1.0
Os garçons falam como se fossem ada nossa família!,0.0099,0.099,0.0101999999999999,0.102,0.0033,0.033,0.0056,0.056,0.0,0.0,0.0
"O ambiente é sofisticado e há bastante opção de acompanhamento, desde saladas, geleias, queijos e o tradicional para um churrasco.",0.0857083333333333,2.057,0.0726666666666666,1.744,0.0785416666666666,1.885,0.0789583333333333,1.895,0.0,0.0,1.0
"Achei que faltou o feijão normal, pois só tinha o tropeiro!",0.0,0.0,0.0732307692307692,0.952,0.0,0.0,0.0243846153846153,0.317,0.0,0.0,0.0
